1157,1232,140,1
1157,1191,160,2
1157,1159,500,3
1157,1159,520,4
1159,1191,560,5
1159,1191,580,6
1159,1191,600,7
1159,1191,620,8
1159,1191,680,9
1144,1159,680,9
1144,1191,700,10
1144,1191,720,11
1144,1191,740,12
1144,1191,760,13
1144,1191,780,14
1144,1191,800,15
1144,1191,820,16
1144,1191,840,17
1144,1191,860,18
1144,1191,880,19
1144,1191,900,20
1157,1159,920,21
1144,1191,920,21
1144,1159,920,21
1157,1159,940,22
1144,1159,940,22
1157,1159,960,23
1144,1159,960,23
1144,1159,980,24
1152,1191,1800,25
1152,1191,1820,26
1152,1191,1840,27
1105,1295,2260,28
1105,1295,2340,29
1157,1191,2420,30
1157,1191,2440,31
1157,1191,2480,32
1105,1295,2580,33
1105,1295,2620,34
1109,1295,2700,35
1105,1295,2720,36
1105,1114,2900,37
1105,1295,3200,38
1109,1115,3720,39
1109,1115,3740,40
1109,1295,3760,41
1098,1181,3980,42
1105,1109,4020,43
1105,1295,4020,43
1098,1164,4080,44
1105,1295,4160,45
1116,1164,4160,45
1164,1295,4180,46
1232,1295,4180,46
1105,1295,4180,46
1109,1164,4180,46
1116,1164,4180,46
1116,1295,4180,46
1109,1232,4200,47
1116,1164,4200,47
1109,1232,4220,48
1114,1295,4240,49
1193,1232,4240,49
1109,1232,4240,49
1116,1164,4240,49
1109,1193,4260,50
1193,1295,4260,50
1142,1149,4280,51
1109,1232,4280,51
1098,1114,4280,51
1116,1164,4280,51
1109,1295,4280,51
1193,1295,4280,51
1116,1193,4300,52
1164,1193,4300,52
1116,1164,4300,52
1193,1295,4300,52
1116,1193,4320,53
1164,1295,4320,53
1164,1193,4320,53
1105,1164,4320,53
1193,1295,4320,53
1116,1295,4320,53
1164,1295,4340,54
1114,1116,4340,54
1105,1179,4340,54
1105,1232,4360,55
1098,1114,4360,55
1179,1232,4360,55
1114,1116,4380,56
1193,1232,4380,56
1105,1232,4380,56
1098,1114,4380,56
1181,1232,4400,57
1105,1232,4400,57
1164,1232,4400,57
1098,1114,4400,57
1105,1164,4400,57
1114,1116,4420,58
1181,1295,4420,58
1098,1114,4420,58
1232,1295,4420,58
1105,1295,4420,58
1105,1164,4420,58
1098,1114,4440,59
1232,1295,4440,59
1105,1232,4460,60
1105,1295,4460,60
1105,1109,4480,61
1098,1193,4480,61
1105,1232,4480,61
1105,1193,4480,61
1105,1295,4480,61
1109,1193,4480,61
1109,1295,4480,61
1105,1109,4500,62
1105,1232,4500,62
1105,1193,4500,62
1109,1193,4500,62
1193,1295,4500,62
1116,1193,4520,63
1105,1193,4520,63
1105,1295,4520,63
1105,1116,4520,63
1193,1295,4520,63
1105,1109,4540,64
1105,1193,4540,64
1157,1191,4540,64
1105,1295,4540,64
1109,1193,4540,64
1193,1295,4540,64
1116,1193,4560,65
1105,1109,4560,65
1105,1193,4560,65
1157,1191,4560,65
1105,1295,4560,65
1105,1116,4560,65
1109,1295,4560,65
1193,1295,4560,65
1105,1109,4580,66
1157,1191,4580,66
1109,1193,4580,66
1109,1295,4580,66
1105,1232,4600,67
1157,1191,4600,67
1109,1149,4600,67
1149,1232,4620,68
1157,1191,4620,68
1105,1109,4640,69
1149,1232,4640,69
1157,1191,4640,69
1157,1191,4660,70
1157,1191,4680,71
1149,1232,4700,72
1157,1191,4700,72
1142,1149,4720,73
1157,1191,4720,73
1098,1114,4740,74
1157,1191,4740,74
1157,1191,4760,75
1114,1142,4780,76
1157,1191,4780,76
1157,1191,4800,77
1157,1191,4820,78
1157,1191,4840,79
1157,1191,4860,80
1142,1193,4860,80
1193,1295,4860,80
1157,1191,4880,81
1105,1114,4900,82
1157,1191,4900,82
1114,1193,4900,82
1157,1191,4920,83
1157,1191,4940,84
1157,1191,4960,85
1157,1191,4980,86
1157,1191,5000,87
1149,1232,5020,88
1157,1191,5020,88
1157,1191,5040,89
1157,1191,5060,90
1109,1193,5060,90
1157,1191,5080,91
1157,1191,5100,92
1149,1232,5120,93
1157,1191,5120,93
1109,1295,5120,93
1193,1295,5120,93
1157,1191,5140,94
1193,1295,5140,94
1149,1232,5160,95
1157,1191,5160,95
1149,1232,5180,96
1157,1191,5180,96
1157,1191,5200,97
1109,1193,5200,97
1157,1191,5220,98
1109,1193,5220,98
1157,1191,5240,99
1109,1193,5240,99
1157,1191,5260,100
1109,1193,5260,100
1157,1191,5280,101
1109,1193,5280,101
1098,1114,5300,102
1157,1191,5300,102
1109,1193,5300,102
1149,1232,5320,103
1157,1191,5320,103
1157,1191,5340,104
1157,1191,5360,105
1157,1191,5380,106
1193,1295,5380,106
1157,1191,5400,107
1193,1295,5400,107
1157,1191,5420,108
1105,1114,5440,109
1105,1193,5440,109
1157,1191,5440,109
1193,1295,5440,109
1157,1191,5460,110
1105,1295,5460,110
1105,1116,5460,110
1109,1295,5460,110
1193,1295,5460,110
1109,1142,5480,111
1157,1191,5480,111
1109,1295,5480,111
1193,1295,5480,111
1149,1232,5500,112
1105,1193,5500,112
1157,1191,5500,112
1142,1295,5520,113
1149,1232,5520,113
1157,1191,5520,113
1105,1295,5520,113
1149,1232,5540,114
1157,1191,5540,114
1142,1295,5560,115
1149,1232,5560,115
1116,1142,5560,115
1105,1142,5560,115
1157,1191,5560,115
1142,1295,5580,116
1157,1191,5580,116
1105,1295,5580,116
1157,1191,5600,117
1232,1295,5600,117
1109,1164,5600,117
1105,1116,5600,117
1157,1191,5620,118
1157,1191,5640,119
1232,1295,5640,119
1105,1164,5640,119
1105,1116,5640,119
1157,1191,5660,120
1232,1295,5660,120
1105,1295,5660,120
1157,1191,5680,121
1232,1295,5680,121
1157,1191,5700,122
1157,1191,5720,123
1157,1191,5740,124
1157,1191,5760,125
1157,1191,5780,126
1157,1191,5800,127
1157,1191,5820,128
1157,1191,5840,129
1157,1191,5860,130
1157,1191,5880,131
1157,1191,5900,132
1157,1191,5920,133
1157,1191,5940,134
1157,1191,5960,135
1157,1191,5980,136
1157,1191,6000,137
1157,1191,6020,138
1157,1191,6040,139
1157,1191,6060,140
1157,1191,6080,141
1157,1191,6100,142
1157,1191,6120,143
1157,1191,6140,144
1157,1191,6160,145
1152,1168,6180,146
1157,1191,6180,146
1157,1191,6200,147
1157,1191,6220,148
1152,1193,6240,149
1157,1191,6240,149
1157,1191,6260,150
1157,1191,6280,151
1152,1168,6300,152
1157,1191,6300,152
1098,1152,6320,153
1157,1191,6320,153
1157,1191,6340,154
1157,1191,6360,155
1114,1144,6380,156
1157,1191,6380,156
1157,1191,6400,157
1142,1193,6400,157
1114,1116,6420,158
1157,1191,6420,158
1157,1191,6440,159
1157,1191,6460,160
1157,1191,6480,161
1157,1191,6500,162
1157,1191,6520,163
1114,1152,6540,164
1157,1191,6540,164
1157,1191,6560,165
1157,1191,6580,166
1157,1191,6600,167
1157,1191,6620,168
1157,1191,6640,169
1157,1191,6660,170
1157,1191,6680,171
1157,1191,6700,172
1179,1196,6720,173
1157,1191,6720,173
1157,1191,6740,174
1157,1191,6760,175
1157,1191,6780,176
1157,1191,6800,177
1157,1191,6820,178
1157,1191,6840,179
1157,1191,6860,180
1157,1191,6880,181
1157,1191,6900,182
1157,1191,6920,183
1157,1191,6940,184
1157,1191,6960,185
1157,1191,6980,186
1157,1191,7000,187
1157,1191,7020,188
1157,1191,7040,189
1157,1191,7060,190
1157,1191,7080,191
1157,1191,7100,192
1157,1191,7120,193
1157,1191,7140,194
1157,1191,7160,195
1157,1191,7180,196
1157,1191,7200,197
1157,1191,7220,198
1157,1191,7240,199
1157,1191,7260,200
1157,1191,7280,201
1157,1191,7300,202
1157,1191,7320,203
1157,1191,7340,204
1157,1191,7420,205
1157,1191,7440,206
1157,1191,7460,207
1157,1191,7480,208
1157,1191,7500,209
1157,1191,7520,210
1157,1191,7540,211
1157,1191,7560,212
1157,1191,7580,213
1157,1191,7600,214
1157,1191,7620,215
1157,1191,7640,216
1157,1191,7660,217
1157,1191,7680,218
1157,1191,7700,219
1157,1191,7720,220
1157,1191,7740,221
1157,1191,7760,222
1157,1191,7780,223
1157,1191,7800,224
1157,1191,7820,225
1157,1191,7840,226
1157,1191,7860,227
1157,1191,7880,228
1157,1191,7900,229
1157,1191,7920,230
1157,1191,7940,231
1157,1191,7960,232
1098,1191,7980,233
1098,1191,8000,234
1157,1191,8000,234
1098,1157,8000,234
1114,1191,8020,235
1114,1191,8040,236
1114,1191,8060,237
1179,1191,8060,237
1157,1168,8060,237
1098,1191,8080,238
1098,1196,8080,238
1114,1191,8080,238
1157,1168,8080,238
1152,1191,8100,239
1157,1191,8180,240
1152,1191,8200,241
1157,1191,8220,242
1152,1191,8220,242
1157,1191,8260,243
1152,1157,8300,244
1157,1191,8300,244
1152,1191,8300,244
1114,1152,8320,245
1157,1191,8460,246
1152,1157,8480,247
1157,1191,8480,247
1157,1191,8500,248
1157,1191,8520,249
1157,1191,8560,250
1152,1191,8560,250
1193,1196,8760,251
1193,1196,8880,252
1193,1196,8900,253
1193,1196,8920,254
1114,1179,9060,255
1116,1179,9080,256
1114,1179,9080,256
1114,1179,9100,257
1179,1365,9140,258
1144,1157,9200,259
1152,1157,9200,259
1193,1196,9200,259
1152,1191,9220,260
1144,1191,9240,261
1144,1157,9240,261
1193,1196,9240,261
1152,1191,9240,261
1144,1191,9260,262
1144,1157,9260,262
1157,1191,9260,262
1152,1191,9260,262
1144,1157,9280,263
1193,1196,9280,263
1157,1191,9280,263
1152,1191,9280,263
1193,1365,9300,264
1144,1157,9300,264
1179,1320,9300,264
1152,1191,9300,264
1144,1157,9320,265
1179,1365,9320,265
1193,1365,9340,266
1114,1116,9340,266
1144,1157,9340,266
1193,1196,9340,266
1114,1191,9360,267
1179,1191,9360,267
1114,1191,9380,268
1114,1191,9400,269
1144,1157,9420,270
1179,1193,9420,270
1144,1157,9440,271
1144,1157,9460,272
1114,1191,9460,272
1193,1196,9480,273
1179,1365,9480,273
1144,1157,9500,274
1193,1196,9500,274
1179,1365,9500,274
1144,1157,9520,275
1179,1365,9520,275
1179,1365,9540,276
1179,1365,9560,277
1144,1157,9580,278
1179,1365,9580,278
1179,1365,9600,279
1144,1157,9620,280
1152,1157,9620,280
1179,1365,9620,280
1144,1157,9640,281
1152,1157,9640,281
1179,1365,9640,281
1179,1365,9660,282
1179,1365,9680,283
1179,1365,9700,284
1179,1365,9720,285
1144,1157,9740,286
1193,1196,9740,286
1152,1191,9740,286
1179,1365,9740,286
1144,1157,9760,287
1193,1196,9760,287
1152,1191,9760,287
1179,1365,9760,287
1144,1157,9780,288
1152,1191,9780,288
1179,1365,9780,288
1144,1157,9800,289
1152,1191,9800,289
1179,1365,9800,289
1152,1191,9820,290
1179,1365,9820,290
1152,1191,9860,291
1152,1191,9880,292
1193,1196,9900,293
1152,1191,9900,293
1098,1191,9920,294
1193,1196,9920,294
1152,1191,9920,294
1193,1196,9940,295
1152,1191,9940,295
1152,1191,9960,296
1179,1365,9960,296
1193,1196,9980,297
1179,1365,9980,297
1193,1196,10000,298
1152,1191,10000,298
1193,1196,10020,299
1152,1191,10020,299
1193,1196,10040,300
1152,1191,10040,300
1193,1196,10060,301
1193,1196,10080,302
1168,1191,10080,302
1193,1196,10100,303
1168,1191,10100,303
1193,1196,10120,304
1193,1196,10140,305
1157,1191,10140,305
1193,1196,10160,306
1193,1196,10180,307
1157,1191,10180,307
1193,1196,10200,308
1098,1114,10200,308
1157,1191,10200,308
1144,1191,10220,309
1144,1157,10220,309
1193,1196,10220,309
1144,1191,10240,310
1144,1191,10260,311
1144,1157,10260,311
1193,1196,10260,311
1144,1191,10280,312
1193,1196,10280,312
1157,1191,10280,312
1144,1191,10300,313
1193,1196,10320,314
1098,1114,10320,314
1144,1191,10340,315
1193,1196,10340,315
1144,1191,10360,316
1144,1191,10380,317
1144,1191,10400,318
1144,1157,10420,319
1144,1157,10460,320
1144,1191,10520,321
1144,1191,10540,322
1098,1193,10560,323
1144,1191,10560,323
1114,1193,10560,323
1098,1193,10580,324
1098,1114,10580,324
1114,1193,10580,324
1098,1157,10620,325
1098,1193,10640,326
1193,1196,10660,327
1157,1191,10660,327
1157,1191,10680,328
1157,1191,10700,329
1157,1191,10720,330
1157,1191,10740,331
1157,1191,10760,332
1157,1191,10780,333
1157,1191,10800,334
1157,1191,10820,335
1157,1191,10840,336
1157,1191,10880,337
1157,1191,10900,338
1157,1191,10920,339
1193,1365,10940,340
1157,1191,10940,340
1157,1191,11000,341
1157,1191,11020,342
1157,1191,11040,343
1157,1193,11080,344
1098,1191,11100,345
1157,1363,11100,345
1191,1193,11120,346
1157,1374,11120,346
1191,1193,11140,347
1193,1196,11220,348
1157,1363,11320,349
1168,1191,11320,349
1157,1363,11340,350
1157,1363,11360,351
1157,1363,11380,352
1157,1363,11420,353
1152,1191,11420,353
1152,1191,11440,354
1152,1191,11460,355
1152,1191,11480,356
1152,1191,11500,357
1157,1363,11520,358
1152,1191,11520,358
1157,1363,11540,359
1152,1191,11540,359
1152,1191,11560,360
1152,1191,11580,361
1152,1191,11600,362
1168,1191,11600,362
1152,1365,11620,363
1152,1365,11640,364
1157,1363,11660,365
1152,1365,11660,365
1157,1363,11680,366
1152,1365,11680,366
1152,1365,11700,367
1157,1363,11720,368
1152,1374,11720,368
1152,1374,11740,369
1157,1363,11760,370
1152,1374,11760,370
1152,1157,11780,371
1152,1374,11780,371
1157,1363,11800,372
1152,1374,11800,372
1152,1374,11820,373
1157,1363,11840,374
1152,1374,11840,374
1157,1363,11860,375
1157,1363,11880,376
1152,1374,11880,376
1157,1363,11900,377
1152,1374,11900,377
1157,1363,11920,378
1152,1374,11920,378
1152,1374,11940,379
1152,1374,11960,380
1152,1374,11980,381
1144,1159,11980,381
1152,1374,12000,382
1144,1159,12000,382
1152,1374,12020,383
1157,1363,12040,384
1144,1191,12040,384
1152,1374,12040,384
1157,1363,12060,385
1144,1191,12060,385
1144,1191,12080,386
1152,1374,12080,386
1144,1191,12100,387
1152,1374,12100,387
1152,1374,12120,388
1157,1363,12140,389
1152,1374,12140,389
1152,1374,12160,390
1157,1363,12180,391
1144,1191,12200,392
1152,1374,12200,392
1152,1374,12220,393
1152,1374,12240,394
1157,1363,12260,395
1152,1374,12260,395
1157,1363,12280,396
1152,1374,12280,396
1157,1363,12300,397
1152,1374,12300,397
1157,1363,12320,398
1152,1374,12320,398
